x,y,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,MIN_TEMPERATURE,ID,TOTAL_PRECIPITATION,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,TOTAL_SNOW_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,MAX_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,PROVINCE_CODE,MAX_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG
-79.4,43.666666666666664,81,,,7.2,6158355.2023.5.6,0,31,,,12.9,,5.1,,,2023,,,0,,,6158355,ON,18.6,M,,2023-05-06 00:00:00,,,M,5,6,TORONTO CITY,,
-79.4,43.666666666666664,89,,,10.5,6158355.2023.5.7,11.1,38,,,13.6,,4.4,,,2023,,,0,,,6158355,ON,16.7,M,,2023-05-07 00:00:00,,,M,5,7,TORONTO CITY,,
-79.4,43.666666666666664,93,,,8.6,6158355.2023.5.8,0,18,,,14.4,,3.6,,,2023,,,0,,,6158355,ON,20.2,M,,2023-05-08 00:00:00,,,M,5,8,TORONTO CITY,,
-79.4,43.666666666666664,46,,,9.6,6158355.2023.5.9,0,23,,,12.6,,5.4,,,2023,,,0,,,6158355,ON,15.6,M,,2023-05-09 00:00:00,,,M,5,9,TORONTO CITY,,
-79.4,43.666666666666664,63,,,7.2,6158355.2023.5.10,0,26,,,13.6,,4.4,,,2023,,,0,,,6158355,ON,19.9,M,,2023-05-10 00:00:00,,,M,5,10,TORONTO CITY,,
-79.4,43.666666666666664,65,,,11.5,6158355.2023.5.11,0,30,,,19.1,,0,,,2023,,,1.1,,,6158355,ON,26.7,M,,2023-05-11 00:00:00,,,M,5,11,TORONTO CITY,,
-79.4,43.666666666666664,60,,,15,6158355.2023.5.12,0,27,,,21.2,,0,,,2023,,,3.2,,,6158355,ON,27.5,M,,2023-05-12 00:00:00,,,M,5,12,TORONTO CITY,,
-79.4,43.666666666666664,57,,,13.6,6158355.2023.5.13,0,25,,,18.4,,0,,,2023,,,0.4,,,6158355,ON,23.1,M,,2023-05-13 00:00:00,,,M,5,13,TORONTO CITY,,
-79.4,43.666666666666664,49,,,10.5,6158355.2023.5.14,0,28,,,13.2,,4.8,,,2023,,,0,,,6158355,ON,15.9,M,,2023-05-14 00:00:00,,,M,5,14,TORONTO CITY,,
-79.4,43.666666666666664,43,,,9.2,6158355.2023.5.15,0,19,,,16.5,,1.5,,,2023,,,0,,,6158355,ON,23.9,M,,2023-05-15 00:00:00,,,M,5,15,TORONTO CITY,,
-79.4,43.666666666666664,57,,,6.6,6158355.2023.5.16,0,26,,,15.8,,2.2,,,2023,,,0,,,6158355,ON,25,M,,2023-05-16 00:00:00,,,M,5,16,TORONTO CITY,,
-79.4,43.666666666666664,62,,,2.8,6158355.2023.5.17,0,42,,,6.5,,11.5,,,2023,,,0,,,6158355,ON,10.2,M,,2023-05-17 00:00:00,,,M,5,17,TORONTO CITY,,
-79.4,43.666666666666664,64,,,4,6158355.2023.5.18,0,24,,,9,,9,,,2023,,,0,,,6158355,ON,13.9,M,,2023-05-18 00:00:00,,,M,5,18,TORONTO CITY,,
-79.4,43.666666666666664,93,,,8.4,6158355.2023.5.19,9,46,,,14.9,,3.1,,,2023,,,0,,,6158355,ON,21.5,M,,2023-05-19 00:00:00,,,M,5,19,TORONTO CITY,,
-79.4,43.666666666666664,94,,,11.9,6158355.2023.5.20,15.5,50,,,14.6,,3.4,,,2023,,,0,,,6158355,ON,17.4,M,,2023-05-20 00:00:00,,,M,5,20,TORONTO CITY,,
-79.4,43.666666666666664,78,,,10.7,6158355.2023.5.21,0,30,,,17.5,,0.5,,,2023,,,0,,,6158355,ON,24.3,M,,2023-05-21 00:00:00,,,M,5,21,TORONTO CITY,,
-79.4,43.666666666666664,70,,,11.4,6158355.2023.5.22,0,31,,,13.9,,4.1,,,2023,,,0,,,6158355,ON,16.3,M,,2023-05-22 00:00:00,,,M,5,22,TORONTO CITY,,
-79.4,43.666666666666664,65,,,10,6158355.2023.5.23,0,29,,,14.8,,3.2,,,2023,,,0,,,6158355,ON,19.5,M,,2023-05-23 00:00:00,,,M,5,23,TORONTO CITY,,
-79.4,43.666666666666664,79,,,6.8,6158355.2023.5.24,0,31,,,11.9,,6.1,,,2023,,,0,,,6158355,ON,17,M,,2023-05-24 00:00:00,,,M,5,24,TORONTO CITY,,
-79.4,43.666666666666664,62,,,5.2,6158355.2023.5.25,0,41,,,10.3,,7.7,,,2023,,,0,,,6158355,ON,15.4,M,,2023-05-25 00:00:00,,,M,5,25,TORONTO CITY,,
-79.4,43.666666666666664,67,,,7.4,6158355.2023.5.26,0,26,,,13.7,,4.3,,,2023,,,0,,,6158355,ON,19.9,M,,2023-05-26 00:00:00,,,M,5,26,TORONTO CITY,,
-79.4,43.666666666666664,52,,,12.4,6158355.2023.5.27,0,21,,,17.8,,0.2,,,2023,,,0,,,6158355,ON,23.2,M,,2023-05-27 00:00:00,,,M,5,27,TORONTO CITY,,
-79.4,43.666666666666664,57,,,12.7,6158355.2023.5.28,0,24,,,19.3,,0,,,2023,,,1.3,,,6158355,ON,25.9,M,,2023-05-28 00:00:00,,,M,5,28,TORONTO CITY,,
-79.4,43.666666666666664,47,,,17.3,6158355.2023.5.29,0,30,,,20.7,,0,,,2023,,,2.7,,,6158355,ON,24.2,M,,2023-05-29 00:00:00,,,M,5,29,TORONTO CITY,,
-79.4,43.666666666666664,65,,,15.1,6158355.2023.5.30,0,35,,,20.9,,0,,,2023,,,2.9,,,6158355,ON,26.7,M,,2023-05-30 00:00:00,,,M,5,30,TORONTO CITY,,
-79.4,43.666666666666664,73,,,16.9,6158355.2023.5.31,0,31,,,23.5,,0,,,2023,,,5.5,,,6158355,ON,30.2,M,,2023-05-31 00:00:00,,,M,5,31,TORONTO CITY,,
-79.4,43.666666666666664,65,,,19,6158355.2023.6.1,0,28,,,24.7,,0,,,2023,,,6.7,,,6158355,ON,30.4,M,,2023-06-01 00:00:00,,,M,6,1,TORONTO CITY,,
-79.4,43.666666666666664,90,,,19.6,6158355.2023.6.2,9.4,29,,,26.2,,0,,,2023,,,8.2,,,6158355,ON,32.8,M,,2023-06-02 00:00:00,,,M,6,2,TORONTO CITY,,
-79.4,43.666666666666664,70,,,15.8,6158355.2023.6.3,0,44,,,19.6,,0,,,2023,,,1.6,,,6158355,ON,23.4,M,,2023-06-03 00:00:00,,,M,6,3,TORONTO CITY,,
-79.4,43.666666666666664,50,,,13.1,6158355.2023.6.4,0,31,,,16.7,,1.3,,,2023,,,0,,,6158355,ON,20.3,M,,2023-06-04 00:00:00,,,M,6,4,TORONTO CITY,,
-79.4,43.666666666666664,71,,,14.2,6158355.2023.6.5,0,38,,,18.3,,0,,,2023,,,0.3,,,6158355,ON,22.4,M,,2023-06-05 00:00:00,,,M,6,5,TORONTO CITY,,
-79.4,43.666666666666664,63,,,15,6158355.2023.6.6,0,33,,,19.3,,0,,,2023,,,1.3,,,6158355,ON,23.7,M,,2023-06-06 00:00:00,,,M,6,6,TORONTO CITY,,
-79.4,43.666666666666664,54,,,12.7,6158355.2023.6.7,0,25,,,17.2,,0.8,,,2023,,,0,,,6158355,ON,21.8,M,,2023-06-07 00:00:00,,,M,6,7,TORONTO CITY,,
-79.4,43.666666666666664,80,,,13.3,6158355.2023.6.8,0,49,,,15.9,,2.1,,,2023,,,0,,,6158355,ON,18.5,M,,2023-06-08 00:00:00,,,M,6,8,TORONTO CITY,,
-79.4,43.666666666666664,89,,,12.1,6158355.2023.6.9,2.4,43,,,16.6,,1.4,,,2023,,,0,,,6158355,ON,21.1,M,,2023-06-09 00:00:00,,,M,6,9,TORONTO CITY,,
-79.4,43.666666666666664,86,,,14.1,6158355.2023.6.10,0,32,,,20,,0,,,2023,,,2,,,6158355,ON,25.9,M,,2023-06-10 00:00:00,,,M,6,10,TORONTO CITY,,
-79.4,43.666666666666664,87,,,15.6,6158355.2023.6.11,7,41,,,19.1,,0,,,2023,,,1.1,,,6158355,ON,22.6,M,,2023-06-11 00:00:00,,,M,6,11,TORONTO CITY,,
-79.4,43.666666666666664,95,,,12.7,6158355.2023.6.12,50.1,75,,,15.8,,2.2,,,2023,,,0,,,6158355,ON,18.8,M,,2023-06-12 00:00:00,,,M,6,12,TORONTO CITY,,
-79.4,43.666666666666664,90,,,11.7,6158355.2023.6.13,3.3,48,,,15.7,,2.3,,,2023,,,0,,,6158355,ON,19.8,M,,2023-06-13 00:00:00,,,M,6,13,TORONTO CITY,,
-79.4,43.666666666666664,91,,,12.5,6158355.2023.6.14,1.3,61,,,15.9,,2.1,,,2023,,,0,,,6158355,ON,19.3,M,,2023-06-14 00:00:00,,,M,6,14,TORONTO CITY,,
-79.4,43.666666666666664,90,,,11.8,6158355.2023.6.15,2.7,58,,,16,,2,,,2023,,,0,,,6158355,ON,20.1,M,,2023-06-15 00:00:00,,,M,6,15,TORONTO CITY,,
-79.4,43.666666666666664,88,,,14.6,6158355.2023.6.16,0,56,,,18.7,,0,,,2023,,,0.7,,,6158355,ON,22.9,M,,2023-06-16 00:00:00,,,M,6,16,TORONTO CITY,,
-79.4,43.666666666666664,79,,,13.8,6158355.2023.6.17,0,21,,,19.6,,0,,,2023,,,1.6,,,6158355,ON,25.4,M,,2023-06-17 00:00:00,,,M,6,17,TORONTO CITY,,
-79.4,43.666666666666664,74,,,14.8,6158355.2023.6.18,0,37,,,19.8,,0,,,2023,,,1.8,,,6158355,ON,24.8,M,,2023-06-18 00:00:00,,,M,6,18,TORONTO CITY,,
-79.4,43.666666666666664,77,,,16.1,6158355.2023.6.19,0,44,,,20.3,,0,,,2023,,,2.3,,,6158355,ON,24.4,M,,2023-06-19 00:00:00,,,M,6,19,TORONTO CITY,,
-79.4,43.666666666666664,63,,,18.7,6158355.2023.6.20,0,37,,,21.5,,0,,,2023,,,3.5,,,6158355,ON,24.3,M,,2023-06-20 00:00:00,,,M,6,20,TORONTO CITY,,
-79.4,43.666666666666664,64,,,18.9,6158355.2023.6.21,0,39,,,22.5,,0,,,2023,,,4.5,,,6158355,ON,26.2,M,,2023-06-21 00:00:00,,,M,6,21,TORONTO CITY,,
-79.4,43.666666666666664,80,,,18.3,6158355.2023.6.22,0,43,,,21.3,,0,,,2023,,,3.3,,,6158355,ON,24.3,M,,2023-06-22 00:00:00,,,M,6,22,TORONTO CITY,,
-79.4,43.666666666666664,90,,,19.3,6158355.2023.6.23,4.6,61,,,21.3,,0,,,2023,,,3.3,,,6158355,ON,23.3,M,,2023-06-23 00:00:00,,,M,6,23,TORONTO CITY,,
-79.4,43.666666666666664,90,,,20,6158355.2023.6.24,0.1,58,,,24,,0,,,2023,,,6,,,6158355,ON,28,M,,2023-06-24 00:00:00,,,M,6,24,TORONTO CITY,,
-79.4,43.666666666666664,91,,,19.7,6158355.2023.6.25,8.8,56,,,23.9,,0,,,2023,,,5.9,,,6158355,ON,28.2,M,,2023-06-25 00:00:00,,,M,6,25,TORONTO CITY,,
-79.4,43.666666666666664,93,,,19.5,6158355.2023.6.26,7.5,63,,,21.7,,0,,,2023,,,3.7,,,6158355,ON,24,M,,2023-06-26 00:00:00,,,M,6,26,TORONTO CITY,,
-79.4,43.666666666666664,94,,,16.3,6158355.2023.6.27,5.8,70,,,19.6,,0,,,2023,,,1.6,,,6158355,ON,23,M,,2023-06-27 00:00:00,,,M,6,27,TORONTO CITY,,
-79.4,43.666666666666664,81,,,15.4,6158355.2023.6.28,0,24,,,19.5,,0,,,2023,,,1.5,,,6158355,ON,23.6,M,,2023-06-28 00:00:00,,,M,6,28,TORONTO CITY,,
-79.4,43.666666666666664,72,,,13.7,6158355.2023.6.29,0,25,,,19.9,,0,,,2023,,,1.9,,,6158355,ON,26,M,,2023-06-29 00:00:00,,,M,6,29,TORONTO CITY,,
-79.4,43.666666666666664,84,,,18.7,6158355.2023.6.30,0.2,52,,,21.8,,0,,,2023,,,3.8,,,6158355,ON,25,M,,2023-06-30 00:00:00,,,M,6,30,TORONTO CITY,,
-79.4,43.666666666666664,92,,,19.4,6158355.2023.7.1,0.4,53,,,24,,0,,,2023,,,6,,,6158355,ON,28.7,M,,2023-07-01 00:00:00,,,M,7,1,TORONTO CITY,,
-79.4,43.666666666666664,89,,,20.5,6158355.2023.7.2,0.9,72,,,22.2,,0,,,2023,,,4.2,,,6158355,ON,23.8,M,,2023-07-02 00:00:00,,,M,7,2,TORONTO CITY,,
-79.4,43.666666666666664,92,,,19.6,6158355.2023.7.3,2.2,59,,,22.4,,0,,,2023,,,4.4,,,6158355,ON,25.1,M,,2023-07-03 00:00:00,,,M,7,3,TORONTO CITY,,
-79.4,43.666666666666664,87,,,19.1,6158355.2023.7.4,0,42,,,25.5,,0,,,2023,,,7.5,,,6158355,ON,32,M,,2023-07-04 00:00:00,,,M,7,4,TORONTO CITY,,
-79.4,43.666666666666664,76,,,22.4,6158355.2023.7.5,0,47,,,26.9,,0,,,2023,,,8.9,,,6158355,ON,31.3,M,,2023-07-05 00:00:00,,,M,7,5,TORONTO CITY,,
-79.4,43.666666666666664,87,,,22.2,6158355.2023.7.6,1.1,59,,,26.1,,0,,,2023,,,8.1,,,6158355,ON,30,M,,2023-07-06 00:00:00,,,M,7,6,TORONTO CITY,,
-79.4,43.666666666666664,82,,,18.1,6158355.2023.7.7,0,32,,,23.2,,0,,,2023,,,5.2,,,6158355,ON,28.3,M,,2023-07-07 00:00:00,,,M,7,7,TORONTO CITY,,
-79.4,43.666666666666664,83,,,15.7,6158355.2023.7.8,0.2,44,,,20.3,,0,,,2023,,,2.3,,,6158355,ON,25,M,,2023-07-08 00:00:00,,,M,7,8,TORONTO CITY,,
-79.4,43.666666666666664,81,,,16.9,6158355.2023.7.9,0,53,,,21.4,,0,,,2023,,,3.4,,,6158355,ON,25.9,M,,2023-07-09 00:00:00,,,M,7,9,TORONTO CITY,,
-79.4,43.666666666666664,82,,,16.5,6158355.2023.7.10,0,39,,,22.6,,0,,,2023,,,4.6,,,6158355,ON,28.7,M,,2023-07-10 00:00:00,,,M,7,10,TORONTO CITY,,
-79.4,43.666666666666664,80,,,18.6,6158355.2023.7.11,1.8,44,,,24.4,,0,,,2023,,,6.4,,,6158355,ON,30.3,M,,2023-07-11 00:00:00,,,M,7,11,TORONTO CITY,,
-79.4,43.666666666666664,74,,,15.1,6158355.2023.7.12,0,40,,,20.2,,0,,,2023,,,2.2,,,6158355,ON,25.3,M,,2023-07-12 00:00:00,,,M,7,12,TORONTO CITY,,
-79.4,43.666666666666664,94,,,16.9,6158355.2023.7.13,34.1,56,,,20.9,,0,,,2023,,,2.9,,,6158355,ON,25,M,,2023-07-13 00:00:00,,,M,7,13,TORONTO CITY,,
-79.4,43.666666666666664,86,,,15.3,6158355.2023.7.14,0,57,,,20.7,,0,,,2023,,,2.7,,,6158355,ON,26.1,M,,2023-07-14 00:00:00,,,M,7,14,TORONTO CITY,,
-79.4,43.666666666666664,94,,,19.8,6158355.2023.7.15,8.8,71,,,22.1,,0,,,2023,,,4.1,,,6158355,ON,24.4,M,,2023-07-15 00:00:00,,,M,7,15,TORONTO CITY,,
-79.4,43.666666666666664,94,,,19.9,6158355.2023.7.16,1.1,61,,,23.6,,0,,,2023,,,5.6,,,6158355,ON,27.2,M,,2023-07-16 00:00:00,,,M,7,16,TORONTO CITY,,
-79.4,43.666666666666664,75,,,19.2,6158355.2023.7.17,0,48,,,23.2,,0,,,2023,,,5.2,,,6158355,ON,27.1,M,,2023-07-17 00:00:00,,,M,7,17,TORONTO CITY,,
-79.4,43.666666666666664,82,,,18,6158355.2023.7.18,0.4,47,,,22,,0,,,2023,,,4,,,6158355,ON,26.1,M,,2023-07-18 00:00:00,,,M,7,18,TORONTO CITY,,
-79.4,43.666666666666664,79,,,16.6,6158355.2023.7.19,0,46,,,20.8,,0,,,2023,,,2.8,,,6158355,ON,25.1,M,,2023-07-19 00:00:00,,,M,7,19,TORONTO CITY,,
-79.4,43.666666666666664,91,,,18.9,6158355.2023.7.20,2.9,51,,,22.9,,0,,,2023,,,4.9,,,6158355,ON,26.8,M,,2023-07-20 00:00:00,,,M,7,20,TORONTO CITY,,
-79.4,43.666666666666664,84,,,18.8,6158355.2023.7.21,0,45,,,22.5,,0,,,2023,,,4.5,,,6158355,ON,26.3,M,,2023-07-21 00:00:00,,,M,7,21,TORONTO CITY,,
-79.4,43.666666666666664,78,,,17.2,6158355.2023.7.22,0,38,,,23.1,,0,,,2023,,,5.1,,,6158355,ON,29,M,,2023-07-22 00:00:00,,,M,7,22,TORONTO CITY,,
-79.4,43.666666666666664,88,,,17.5,6158355.2023.7.23,1.2,52,,,22.4,,0,,,2023,,,4.4,,,6158355,ON,27.3,M,,2023-07-23 00:00:00,,,M,7,23,TORONTO CITY,,
-79.4,43.666666666666664,93,,,18.4,6158355.2023.7.24,7.3,55,,,22.4,,0,,,2023,,,4.4,,,6158355,ON,26.4,M,,2023-07-24 00:00:00,,,M,7,24,TORONTO CITY,,
-79.4,43.666666666666664,91,,,18.7,6158355.2023.7.25,2.5,57,,,22.6,,0,,,2023,,,4.6,,,6158355,ON,26.5,M,,2023-07-25 00:00:00,,,M,7,25,TORONTO CITY,,
-79.4,43.666666666666664,93,,,20.6,6158355.2023.7.26,6.2,50,,,24.7,,0,,,2023,,,6.7,,,6158355,ON,28.8,M,,2023-07-26 00:00:00,,,M,7,26,TORONTO CITY,,
-79.4,43.666666666666664,94,,,20.8,6158355.2023.7.27,14.3,51,,,25.4,,0,,,2023,,,7.4,,,6158355,ON,30,M,,2023-07-27 00:00:00,,,M,7,27,TORONTO CITY,,
-79.4,43.666666666666664,86,,,20.4,6158355.2023.7.28,0,56,,,25.2,,0,,,2023,,,7.2,,,6158355,ON,30,M,,2023-07-28 00:00:00,,,M,7,28,TORONTO CITY,,
-79.4,43.666666666666664,92,,,16.6,6158355.2023.7.29,12.8,59,,,20.9,,0,,,2023,,,2.9,,,6158355,ON,25.2,M,,2023-07-29 00:00:00,,,M,7,29,TORONTO CITY,,
-79.4,43.666666666666664,84,,,14.8,6158355.2023.7.30,0,42,,,19.5,,0,,,2023,,,1.5,,,6158355,ON,24.3,M,,2023-07-30 00:00:00,,,M,7,30,TORONTO CITY,,
-79.4,43.666666666666664,82,,,15.9,6158355.2023.7.31,0,33,,,20.6,,0,,,2023,,,2.6,,,6158355,ON,25.2,M,,2023-07-31 00:00:00,,,M,7,31,TORONTO CITY,,
-79.4,43.666666666666664,73,,,15.4,6158355.2023.8.1,0,34,,,19.7,,0,,,2023,,,1.7,,,6158355,ON,24,M,,2023-08-01 00:00:00,,,M,8,1,TORONTO CITY,,
-79.4,43.666666666666664,77,,,16.3,6158355.2023.8.2,0.1,48,,,20.3,,0,,,2023,,,2.3,,,6158355,ON,24.4,M,,2023-08-02 00:00:00,,,M,8,2,TORONTO CITY,,
-79.4,43.666666666666664,93,,,18.5,6158355.2023.8.3,5.8,51,,,23.5,,0,,,2023,,,5.5,,,6158355,ON,28.5,M,,2023-08-03 00:00:00,,,M,8,3,TORONTO CITY,,
-79.4,43.666666666666664,94,,,17.8,6158355.2023.8.4,0,48,,,22.6,,0,,,2023,,,4.6,,,6158355,ON,27.5,M,,2023-08-04 00:00:00,,,M,8,4,TORONTO CITY,,
-79.4,43.666666666666664,72,,,18.4,6158355.2023.8.5,0,44,,,21.3,,0,,,2023,,,3.3,,,6158355,ON,24.2,M,,2023-08-05 00:00:00,,,M,8,5,TORONTO CITY,,
-79.4,43.666666666666664,91,,,16.1,6158355.2023.8.6,3.8,52,,,20.1,,0,,,2023,,,2.1,,,6158355,ON,24.2,M,,2023-08-06 00:00:00,,,M,8,6,TORONTO CITY,,
-79.4,43.666666666666664,94,,,19.2,6158355.2023.8.7,5.9,70,,,22.2,,0,,,2023,,,4.2,,,6158355,ON,25.2,M,,2023-08-07 00:00:00,,,M,8,7,TORONTO CITY,,
-79.4,43.666666666666664,83,,,17.5,6158355.2023.8.8,0,46,,,21.4,,0,,,2023,,,3.4,,,6158355,ON,25.3,M,,2023-08-08 00:00:00,,,M,8,8,TORONTO CITY,,
-79.4,43.666666666666664,81,,,16.6,6158355.2023.8.9,0,38,,,22.8,,0,,,2023,,,4.8,,,6158355,ON,28.9,M,,2023-08-09 00:00:00,,,M,8,9,TORONTO CITY,,
-79.4,43.666666666666664,88,,,19.4,6158355.2023.8.10,0,50,,,22.6,,0,,,2023,,,4.6,,,6158355,ON,25.9,M,,2023-08-10 00:00:00,,,M,8,10,TORONTO CITY,,
-79.4,43.666666666666664,80,,,16,6158355.2023.8.11,0,46,,,20.7,,0,,,2023,,,2.7,,,6158355,ON,25.3,M,,2023-08-11 00:00:00,,,M,8,11,TORONTO CITY,,
-79.4,43.666666666666664,93,,,19.8,6158355.2023.8.12,1.7,48,,,24.6,,0,,,2023,,,6.6,,,6158355,ON,29.5,M,,2023-08-12 00:00:00,,,M,8,12,TORONTO CITY,,
-79.4,43.666666666666664,81,,,17.5,6158355.2023.8.13,0,48,,,21.7,,0,,,2023,,,3.7,,,6158355,ON,26,M,,2023-08-13 00:00:00,,,M,8,13,TORONTO CITY,,
-79.4,43.666666666666664,85,,,16,6158355.2023.8.14,0,57,,,20,,0,,,2023,,,2,,,6158355,ON,23.9,M,,2023-08-14 00:00:00,,,M,8,14,TORONTO CITY,,
-79.4,43.666666666666664,94,,,18.6,6158355.2023.8.15,2.8,60,,,20.9,,0,,,2023,,,2.9,,,6158355,ON,23.2,M,,2023-08-15 00:00:00,,,M,8,15,TORONTO CITY,,
-79.4,43.666666666666664,93,,,18.1,6158355.2023.8.16,0,51,,,22.4,,0,,,2023,,,4.4,,,6158355,ON,26.7,M,,2023-08-16 00:00:00,,,M,8,16,TORONTO CITY,,
-79.4,43.666666666666664,92,,,17.8,6158355.2023.8.17,6.1,60,,,21.8,,0,,,2023,,,3.8,,,6158355,ON,25.9,M,,2023-08-17 00:00:00,,,M,8,17,TORONTO CITY,,
-79.4,43.666666666666664,80,,,14.8,6158355.2023.8.18,0,54,,,17.8,,0.2,,,2023,,,0,,,6158355,ON,20.8,M,,2023-08-18 00:00:00,,,M,8,18,TORONTO CITY,,
-79.4,43.666666666666664,82,,,13.1,6158355.2023.8.19,0,37,,,19.7,,0,,,2023,,,1.7,,,6158355,ON,26.2,M,,2023-08-19 00:00:00,,,M,8,19,TORONTO CITY,,
-79.4,43.666666666666664,86,,,15.9,6158355.2023.8.20,0,57,,,21.9,,0,,,2023,,,3.9,,,6158355,ON,27.9,M,,2023-08-20 00:00:00,,,M,8,20,TORONTO CITY,,
-79.4,43.666666666666664,87,,,17.5,6158355.2023.8.21,0,47,,,21.5,,0,,,2023,,,3.5,,,6158355,ON,25.6,M,,2023-08-21 00:00:00,,,M,8,21,TORONTO CITY,,
-79.4,43.666666666666664,75,,,15.3,6158355.2023.8.22,0,40,,,19.9,,0,,,2023,,,1.9,,,6158355,ON,24.4,M,,2023-08-22 00:00:00,,,M,8,22,TORONTO CITY,,
-79.4,43.666666666666664,89,,,15.9,6158355.2023.8.23,2.4,53,,,18.3,,0,,,2023,,,0.3,,,6158355,ON,20.8,M,,2023-08-23 00:00:00,,,M,8,23,TORONTO CITY,,
-79.4,43.666666666666664,95,,,18.8,6158355.2023.8.24,14.3,74,,,20.5,,0,,,2023,,,2.5,,,6158355,ON,22.2,M,,2023-08-24 00:00:00,,,M,8,24,TORONTO CITY,,
-79.4,43.666666666666664,94,,,19.4,6158355.2023.8.25,0,57,,,22.2,,0,,,2023,,,4.2,,,6158355,ON,24.9,M,,2023-08-25 00:00:00,,,M,8,25,TORONTO CITY,,
-79.4,43.666666666666664,86,,,15.8,6158355.2023.8.26,0.6,51,,,20,,0,,,2023,,,2,,,6158355,ON,24.2,M,,2023-08-26 00:00:00,,,M,8,26,TORONTO CITY,,
-79.4,43.666666666666664,81,,,13.3,6158355.2023.8.27,0,54,,,17.8,,0.2,,,2023,,,0,,,6158355,ON,22.3,M,,2023-08-27 00:00:00,,,M,8,27,TORONTO CITY,,
-79.4,43.666666666666664,84,,,15,6158355.2023.8.28,0,49,,,19,,0,,,2023,,,1,,,6158355,ON,22.9,M,,2023-08-28 00:00:00,,,M,8,28,TORONTO CITY,,
-79.4,43.666666666666664,90,,,14.6,6158355.2023.8.29,2.4,48,,,19.6,,0,,,2023,,,1.6,,,6158355,ON,24.6,M,,2023-08-29 00:00:00,,,M,8,29,TORONTO CITY,,
-79.4,43.666666666666664,93,,,12.7,6158355.2023.8.30,0,62,,,17,,1,,,2023,,,0,,,6158355,ON,21.2,M,,2023-08-30 00:00:00,,,M,8,30,TORONTO CITY,,
-79.4,43.666666666666664,82,,,11.6,6158355.2023.8.31,0,40,,,16.8,,1.2,,,2023,,,0,,,6158355,ON,22.1,M,,2023-08-31 00:00:00,,,M,8,31,TORONTO CITY,,
-79.4,43.666666666666664,83,,,13.5,6158355.2023.9.1,0,50,,,18.8,,0,,,2023,,,0.8,,,6158355,ON,24.1,M,,2023-09-01 00:00:00,,,M,9,1,TORONTO CITY,,
-79.4,43.666666666666664,90,,,15.8,6158355.2023.9.2,0,50,,,21.2,,0,,,2023,,,3.2,,,6158355,ON,26.7,M,,2023-09-02 00:00:00,,,M,9,2,TORONTO CITY,,
-79.4,43.666666666666664,92,,,17.8,6158355.2023.9.3,0,55,,,23.2,,0,,,2023,,,5.2,,,6158355,ON,28.6,M,,2023-09-03 00:00:00,,,M,9,3,TORONTO CITY,,
-79.4,43.666666666666664,86,,,20.8,6158355.2023.9.4,0,44,,,26.9,,0,,,2023,,,8.9,,,6158355,ON,32.9,M,,2023-09-04 00:00:00,,,M,9,4,TORONTO CITY,,
-79.4,43.666666666666664,90,,,21.3,6158355.2023.9.5,0,56,,,26.4,,0,,,2023,,,8.4,,,6158355,ON,31.4,M,,2023-09-05 00:00:00,,,M,9,5,TORONTO CITY,,
-79.4,43.666666666666664,89,,,22.1,6158355.2023.9.6,0,55,,,26.7,,0,,,2023,,,8.7,,,6158355,ON,31.4,M,,2023-09-06 00:00:00,,,M,9,6,TORONTO CITY,,
-79.4,43.666666666666664,92,,,18.1,6158355.2023.9.7,5.4,63,,,22.9,,0,,,2023,,,4.9,,,6158355,ON,27.8,M,,2023-09-07 00:00:00,,,M,9,7,TORONTO CITY,,
-79.4,43.666666666666664,80,,,15.9,6158355.2023.9.8,0,61,,,18.4,,0,,,2023,,,0.4,,,6158355,ON,20.9,M,,2023-09-08 00:00:00,,,M,9,8,TORONTO CITY,,
-79.4,43.666666666666664,76,,,16.5,6158355.2023.9.9,0,66,,,18.7,,0,,,2023,,,0.7,,,6158355,ON,20.8,M,,2023-09-09 00:00:00,,,M,9,9,TORONTO CITY,,
-79.4,43.666666666666664,82,,,17.9,6158355.2023.9.10,0,66,,,20.7,,0,,,2023,,,2.7,,,6158355,ON,23.6,M,,2023-09-10 00:00:00,,,M,9,10,TORONTO CITY,,
-79.4,43.666666666666664,87,,,16.7,6158355.2023.9.11,0,57,,,20.5,,0,,,2023,,,2.5,,,6158355,ON,24.3,M,,2023-09-11 00:00:00,,,M,9,11,TORONTO CITY,,
